Date,Ticker,Close,High,Low,Open,Volume
2021-01-13,MSFT,207.11410522460938,207.51619243191996,204.8068769704024,204.8930499925977,20087100
2021-01-13,NET,82.4800033569336,82.69999694824219,77.9800033569336,78.58000183105469,5644000
2021-01-13,NTAP,57.92814254760742,58.76330509315334,57.61717993335413,58.65668643463367,981900
2021-01-13,ORCL,57.954498291015625,58.44943565275117,57.87045198785858,58.19729674328004,8298000
2021-01-13,SNPS,257.1400146484375,259.8800048828125,253.4600067138672,258.95001220703125,700800
2021-01-14,MSFT,203.93568420410156,208.1863410325463,203.66762608051243,206.70243845748877,29480800
2021-01-14,NET,80.51000213623047,84.77999877929688,79.72000122070312,83.31999969482422,4372900
2021-01-14,NTAP,58.49674987792969,58.79883262607738,57.75932633729828,58.09694185254549,928200
2021-01-14,ORCL,57.524932861328125,58.05722498775595,57.44088654861105,57.96384177911078,10258600
2021-01-14,SNPS,257.9100036621094,260.4800109863281,257.0,257.1199951171875,563000
2021-01-15,MSFT,203.58143615722656,205.36211617781012,202.98788101972235,204.41434453670772,31746500
2021-01-15,NET,77.8499984741211,82.47000122070312,77.19000244140625,80.86000061035156,3382200
2021-01-15,NTAP,57.44837188720703,58.56783722752476,57.25290774822185,58.09695004459293,1475800
2021-01-15,ORCL,57.69300842285156,57.898455695914905,57.16071645386019,57.52491584713429,7532600
2021-01-15,SNPS,258.9200134277344,260.8599853515625,255.0,258.67999267578125,624200
2021-01-19,MSFT,207.20985412597656,207.7268192377233,203.56233504710266,204.63456763921351,30480900
2021-01-19,NET,81.44000244140625,81.66999816894531,79.16000366210938,79.3499984741211,3019700
2021-01-19,NTAP,57.110740661621094,58.06140146186369,56.68427628864439,57.75043891570492,1306500
2021-01-19,ORCL,57.23544692993164,58.16929333350432,57.05801383335438,57.99186023692707,8903400
2021-01-19,SNPS,268.20001220703125,268.6400146484375,261.1000061035156,261.6600036621094,819300
2021-01-20,MSFT,214.77293395996094,216.16109525037086,208.02358090402097,208.4160998078411,37777300
2021-01-20,NET,83.51000213623047,84.0199966430664,81.16999816894531,83.0,3509800
2021-01-20,NTAP,57.315101623535156,57.688256745805404,56.88863378488605,57.54609854009693,1062200
2021-01-20,ORCL,57.48758316040039,57.926488526875204,57.104706295584705,57.31015007223675,7025000
2021-01-20,SNPS,273.42999267578125,280.1099853515625,270.8299865722656,270.8299865722656,985500
2021-01-21,MSFT,215.3760986328125,216.64938219947808,212.93484110598976,215.11760876082386,30709400
2021-01-21,NET,83.0199966430664,84.98999786376953,82.0199966430664,84.1500015258789,2987200
2021-01-21,NTAP,57.72378921508789,57.999212231760936,56.790894745392954,57.1462834375851,980600
2021-01-21,ORCL,57.160728454589844,57.75838948824403,56.88991218548381,57.57162308698267,6943600
2021-01-21,SNPS,272.8699951171875,276.20001220703125,271.2699890136719,276.20001220703125,600000
2021-01-22,MSFT,216.31427001953125,220.25858092455158,216.17067267204894,217.39608539747118,30172700
2021-01-22,NET,83.47000122070312,83.84300231933594,81.80999755859375,82.5,2779600
2021-01-22,NTAP,57.53721618652344,57.68825418953868,56.32889860544936,56.799785778659285,1466600
2021-01-22,ORCL,56.36696243286133,57.10470185428571,55.78797873258666,56.90859142670773,9896700
2021-01-22,SNPS,270.1400146484375,277.2200012207031,269.75,273.2300109863281,562900
2021-01-25,MSFT,219.7416229248047,219.98096159958953,214.6580718096666,219.34910399221997,33152100
2021-01-25,NET,82.77999877929688,87.1500015258789,77.5999984741211,85.0,5263600
2021-01-25,NTAP,58.32795333862305,58.33683992082834,57.08409619045106,57.63494905308503,1693600
2021-01-25,ORCL,56.87124252319336,56.91793412689778,55.815995180236555,56.385642007517134,8524700
2021-01-25,SNPS,269.6300048828125,274.489990234375,265.0400085449219,273.25,475000
2021-01-26,MSFT,222.42222595214844,224.1933234360386,220.26817781179568,221.97226806085106,49169600
2021-01-26,NET,77.02999877929688,82.75,76.91000366210938,82.73999786376953,4099400
2021-01-26,NTAP,58.37236404418945,58.86991089682689,57.68824644221628,58.50563564361868,1968300
2021-01-26,ORCL,57.71169662475586,57.935821288641,56.815205093896665,57.02065240559632,8186500
2021-01-26,SNPS,266.0899963378906,270.1700134277344,265.30999755859375,269.8299865722656,563300
2021-01-27,MSFT,222.96791076660156,230.18637361109083,220.3256169707931,227.85042573267413,69870600
2021-01-27,NET,74.56999969482422,77.66000366210938,71.5,75.16000366210938,5028600
2021-01-27,NTAP,61.20658874511719,62.761408475890036,57.848179211204,57.874832179175364,4425000
2021-01-27,ORCL,58.412086486816406,59.00041066469634,57.310147546430954,57.33816535836685,14789000
2021-01-27,SNPS,254.52999877929688,266.510009765625,252.10000610351562,262.5899963378906,812800
2021-01-28,MSFT,228.74075317382812,232.29254556500564,225.06451460420766,225.56234314220006,49111200
2021-01-28,NET,78.80000305175781,79.72000122070312,74.3499984741211,75.0999984741211,3855700
2021-01-28,NTAP,59.88276290893555,62.19277906122906,59.84722336462642,61.099960103767046,2843600
2021-01-28,ORCL,57.17007064819336,59.05644056941248,57.12337548411923,58.41208435353444,11166400
2021-01-28,SNPS,259.1600036621094,264.17999267578125,256.0199890136719,257.5,835500
2021-01-29,MSFT,222.06797790527344,227.86954440379412,221.48399101899585,225.92611574790212,42503100
2021-01-29,NET,76.66000366210938,78.5,74.79000091552734,78.02999877929688,3583900
2021-01-29,NTAP,59.029842376708984,60.48693000331198,58.22133288299067,59.59846160765279,5979700
2021-01-29,ORCL,56.43233108520508,57.43154632158522,56.226883763292605,57.11403844332998,11451800
2021-01-29,SNPS,255.4499969482422,260.6099853515625,253.72000122070312,257.0799865722656,791300
2021-02-01,MSFT,229.42999267578125,232.15845875593465,222.51789224025794,225.03573916856448,33314200
2021-02-01,NET,80.4800033569336,80.55999755859375,76.55000305175781,77.75,2645400
2021-02-01,NTAP,58.709991455078125,59.91830897929341,58.67445190689818,59.37634273188174,1955400
2021-02-01,ORCL,57.44089126586914,57.907814472122595,56.72183266309922,56.88992173999642,10553500
2021-02-01,SNPS,263.57000732421875,264.82000732421875,257.4100036621094,259.9599914550781,643000
2021-02-02,MSFT,229.2960205078125,231.97661660777806,228.51099724463657,231.0096936130651,25916300
2021-02-02,NET,83.56999969482422,83.73999786376953,80.04000091552734,81.81999969482422,3292800
2021-02-02,NTAP,57.82151794433594,59.43852996111723,57.466129272614474,59.26083223601895,2336600
2021-02-02,ORCL,58.243995666503906,58.75761044489953,57.71170353368685,57.7864129513726,10528000
2021-02-02,SNPS,269.760009765625,270.1600036621094,264.010009765625,264.010009765625,700000
2021-02-03,MSFT,232.63717651367188,234.63804419667926,229.05666491665414,229.3534571245512,27158100
2021-02-03,NET,82.33999633789062,84.80000305175781,82.06999969482422,84.37999725341797,2622100
2021-02-03,NTAP,59.225311279296875,59.7050782865424,57.76821675683945,58.06141297786008,1844800
2021-02-03,ORCL,58.057220458984375,58.59885300143114,57.87979095146256,58.06656091652492,9933500
2021-02-03,SNPS,265.2099914550781,270.3699951171875,263.5199890136719,270.0,689000
2021-02-04,MSFT,231.68939208984375,232.86694881954378,230.11933105831628,232.31168137316456,25296100
2021-02-04,NET,83.04000091552734,83.97000122070312,81.75,82.55999755859375,1833200
2021-02-04,NTAP,59.4563102722168,59.52738937890662,58.63003429775858,59.27861928396895,1102500
2021-02-04,ORCL,59.15916061401367,59.19651532030236,58.131931127460746,58.346715345109416,9928700
2021-02-04,SNPS,270.0899963378906,270.2699890136719,264.7200012207031,266.1199951171875,500900
2021-02-05,MSFT,231.8712921142578,232.90523688390178,230.16720201467962,231.9000115849641,18054800
2021-02-05,NET,85.55999755859375,85.94000244140625,82.93000030517578,83.5,3250100
2021-02-05,NTAP,59.8650016784668,60.30923590315304,59.216423506371626,59.74061663783275,1447800
2021-02-05,ORCL,59.39262771606445,59.83153664998015,59.09379716260646,59.29924450398678,9170200
2021-02-05,SNPS,272.9200134277344,276.9700012207031,271.6099853515625,271.8599853515625,697500
2021-02-08,MSFT,232.1298065185547,233.28819758112877,230.5405941336593,232.7808007342039,22211900
2021-02-08,NET,91.12999725341797,91.94999694824219,86.3489990234375,87.0,5880200
2021-02-08,NTAP,61.95290756225586,61.97067394860045,60.14043112367534,60.36254823460222,1105400
2021-02-08,ORCL,58.93504333496094,59.64476498891241,58.68290439462077,59.570059133815924,7003400
2021-02-08,SNPS,276.4800109863281,278.3900146484375,274.19000244140625,275.29998779296875,625200
2021-02-09,MSFT,233.37432861328125,234.3221002924528,231.08625176555742,231.55534615768994,23565000
2021-02-09,NET,93.45999908447266,94.81999969482422,90.22200012207031,91.08999633789062,4914200
2021-02-09,NTAP,62.07729721069336,62.54818443626064,61.419825633036396,61.9529121616181,1121000
2021-02-09,ORCL,59.45800018310547,59.62609282463033,58.74827846737718,58.90703421208017,5437400
2021-02-09,SNPS,278.1600036621094,279.92999267578125,275.4100036621094,276.4800109863281,350300
2021-02-10,MSFT,232.4648895263672,235.4326805135814,230.61718724582224,234.55191588851997,22186700
2021-02-10,NET,90.91000366210938,95.7699966430664,87.33000183105469,94.7699966430664,4522500
2021-02-10,NTAP,61.08219528198242,62.46820365308699,60.5668820440422,62.19278065074574,1847900
2021-02-10,ORCL,59.08446502685547,59.672789284902294,58.766957092931634,59.61675721573639,9577500
2021-02-10,SNPS,276.8699951171875,280.239990234375,275.5,278.0299987792969,703300
2021-02-11,MSFT,234.06369018554688,234.695533278066,231.8234687568998,234.34131666170634,15751100
2021-02-11,NET,91.27999877929688,93.0,89.33999633789062,92.7699966430664,5335000
2021-02-11,NTAP,61.446468353271484,62.050620265075686,60.65572536261177,61.81962339708287,1294200
2021-02-11,ORCL,58.55217361450195,59.7381590433479,58.15995624982193,59.35528213815681,7690800
2021-02-11,SNPS,286.70001220703125,287.1099853515625,278.3800048828125,279.0799865722656,666500
2021-02-12,MSFT,234.54234313964844,234.83912077191874,232.37871207689895,233.5275348439118,16561100
2021-02-12,NET,85.94999694824219,87.56999969482422,83.33000183105469,86.31999969482422,10650400
2021-02-12,NTAP,62.068416595458984,62.1128427366046,61.1710614164416,61.24214053088361,1048600
2021-02-12,ORCL,58.90702438354492,58.944375526941826,58.18796232862762,58.19729922389165,6663400
2021-02-12,SNPS,292.0899963378906,293.30999755859375,285.0899963378906,286.7099914550781,604700
2021-02-16,MSFT,233.30734252929688,235.63372209695896,232.56060701574452,234.5806260608858,26728500
2021-02-16,NET,82.06999969482422,84.92500305175781,81.0199966430664,84.80999755859375,7335300
2021-02-16,NTAP,61.171058654785156,62.254991376419,61.126639294122356,62.09506676538324,1418900
2021-02-16,ORCL,58.029212951660156,59.07511989022378,57.99185824184044,58.93504507191165,7526000
2021-02-16,SNPS,290.6700134277344,300.9100036621094,289.9599914550781,299.6199951171875,1102400
2021-02-17,MSFT,234.324462890625,234.43001503747345,231.19630371213563,231.56094106337903,21653500
2021-02-17,NET,84.4000015258789,87.05999755859375,80.26200103759766,82.62000274658203,5794800
2021-02-17,NTAP,60.62908172607422,61.25101367324234,59.90053790911656,61.20658754184606,1490700
2021-02-17,ORCL,57.982521057128906,58.03855312157975,57.300813636845575,57.73972256919093,6244500
2021-02-17,SNPS,283.760009765625,287.94000244140625,278.8599853515625,286.9100036621094,929400
2021-02-18,MSFT,233.93099975585938,234.0653374977175,231.11949750064423,232.02148575671274,16925600
2021-02-18,NET,82.79000091552734,85.25,81.5999984741211,83.01000213623047,5202300
2021-02-18,NTAP,60.478031158447266,61.073303236003305,60.00714408878429,60.264800684698365,1319400
2021-02-18,ORCL,57.963836669921875,58.094574575437726,57.580959848479424,57.72103821144112,6262400
2021-02-18,SNPS,270.95001220703125,279.05999755859375,269.2900085449219,278.1000061035156,1160000
2021-02-19,MSFT,231.22506713867188,233.99819366694103,230.4670068908638,233.89264153022282,25262600
2021-02-19,NET,82.16999816894531,85.81999969482422,81.62999725341797,84.0,4910100
2021-02-19,NTAP,63.39221954345703,63.6854157448774,61.71301479492365,61.81963344411543,3231600
2021-02-19,ORCL,57.086029052734375,58.23465964943131,57.0393374471466,58.14127287591459,10905100
2021-02-19,SNPS,268.07000732421875,274.8299865722656,267.3500061035156,272.6099853515625,1111700
2021-02-22,MSFT,225.0263671875,228.3080600013354,223.00169538999594,227.81868976617673,36446900
2021-02-22,NET,78.37999725341797,82.66999816894531,78.27999877929688,81.48999786376953,4310800
2021-02-22,NTAP,63.14344024658203,63.58767438558387,62.13058695193585,62.69031952682715,2197000
2021-02-22,ORCL,60.18639373779297,60.67199782421057,58.15994889076967,58.69224101935833,20940300
2021-02-22,SNPS,254.69000244140625,266.79998779296875,253.8699951171875,265.8299865722656,1150900
2021-02-23,MSFT,223.8364715576172,225.33338218803956,219.48006278270333,221.01536399641307,30228700
2021-02-23,NET,77.27999877929688,77.37000274658203,70.7040023803711,74.5,6740300
2021-02-23,NTAP,61.59750747680664,62.8768971905932,60.27368485915678,62.34381757830921,1691100
2021-02-23,ORCL,60.23307800292969,60.90544838570203,59.81285007603741,60.158368599359235,18175400
2021-02-23,SNPS,253.2100067138672,254.6699981689453,246.08999633789062,251.74000549316406,1567100
2021-02-24,MSFT,225.0647430419922,225.68845102488586,219.7391834833743,220.70833356308967,26339700
2021-02-24,NET,76.43000030517578,76.61000061035156,73.1500015258789,75.98999786376953,4900400
2021-02-24,NTAP,63.58768081665039,63.58768081665039,61.08220029042228,61.153279386685305,2222300
2021-02-24,ORCL,60.41986083984375,60.840096005849304,59.84088061621533,60.22375394558095,10609300
2021-02-24,SNPS,260.67999267578125,260.8900146484375,247.0,248.88999938964844,1294500
2021-02-25,MSFT,219.72955322265625,225.10307807896038,218.66444150450877,222.69458880716616,39542200
2021-02-25,NET,71.72000122070312,76.2300033569336,70.56500244140625,75.54000091552734,4565100
2021-02-25,NTAP,54.38315200805664,60.371427352637355,54.338729264223595,60.371427352637355,6272600
2021-02-25,ORCL,60.98017120361328,61.97004608229017,60.30780067293372,60.36382917559621,15356100
2021-02-25,SNPS,244.08999633789062,259.7300109863281,242.1300048828125,258.8500061035156,1872600
2021-02-26,MSFT,222.98243713378906,225.8515106145448,220.25727707694503,222.16680571732493,37819200
2021-02-26,NET,73.97000122070312,74.29000091552734,70.86000061035156,72.4000015258789,7740700
2021-02-26,NTAP,55.61812210083008,56.81755650923409,54.48977018256426,55.3960049943743,4089000
2021-02-26,ORCL,60.242431640625,61.89533658936284,60.23309118196478,61.20429226683742,20512600
2021-02-26,SNPS,245.2100067138672,250.1199951171875,243.08999633789062,246.97000122070312,1989600
2021-03-01,MSFT,227.35806274414062,227.86662818043706,223.72132352037755,226.36011252225157,25324000
2021-03-01,NET,76.9000015258789,77.16999816894531,74.43000030517578,75.41000366210938,3262300
2021-03-01,NTAP,57.95479965209961,58.772188994696606,55.83135722150822,55.97351203714414,3143800
2021-03-01,ORCL,61.7926139831543,62.315572806903575,60.48522761080492,60.65332024617388,11758900
2021-03-01,SNPS,254.1699981689453,254.30999755859375,248.33999633789062,249.33999633789062,1266700
2021-03-02,MSFT,224.41221618652344,227.7035134807684,224.00920288060502,227.42523297605322,22812500
2021-03-02,NET,75.5,77.48999786376953,74.4800033569336,77.19999694824219,5204100
2021-03-02,NTAP,56.61321258544922,58.096953319043145,56.5776730328601,57.52833403457031,2083100
2021-03-02,ORCL,62.250205993652344,62.95992414555027,61.63386393446,61.77394232288397,13282000
2021-03-02,SNPS,247.8699951171875,257.2300109863281,246.1999969482422,256.0,1001400
2021-03-03,MSFT,218.3573760986328,224.13392888093216,218.06950529574024,222.77135603173917,34029500
2021-03-03,NET,70.83000183105469,75.58000183105469,70.05999755859375,74.9000015258789,3560500
2021-03-03,NTAP,56.68427658081055,57.51055575608606,56.053464904358485,57.08408799167368,1495100
2021-03-03,ORCL,62.4836540222168,63.07197457614029,61.82061693606205,61.86731209695112,15827600
2021-03-03,SNPS,236.92999267578125,246.0399932861328,235.9499969482422,245.74000549316406,1471500
2021-03-04,MSFT,217.56094360351562,223.08801625993092,215.19083022458815,217.57054857019696,44727800
2021-03-04,NET,67.30000305175781,72.1500015258789,64.75,70.0,7396100
2021-03-04,NTAP,54.26764678955078,56.85308947361955,53.36140869348451,56.39996873096757,2115500
2021-03-04,ORCL,61.269649505615234,62.85718518935947,60.98949279686928,62.26886465061025,19951100
2021-03-04,SNPS,229.8000030517578,238.0,225.5500030517578,235.61000061035156,1549100
2021-03-05,MSFT,222.2340087890625,223.8364715609729,217.30187304022164,220.23812306789688,41872800
2021-03-05,NET,67.02999877929688,67.38999938964844,60.959999084472656,67.1500015258789,9858100
2021-03-05,NTAP,54.48976516723633,55.35157715628023,52.26859430711884,55.20942235680222,2175100
2021-03-05,ORCL,65.34123992919922,66.97547128379672,62.85720485036303,62.85720485036303,34211500
2021-03-05,SNPS,227.8000030517578,231.6300048828125,217.82000732421875,230.10000610351562,1602700
2021-03-08,MSFT,218.1942596435547,223.93242202512073,217.9447794153884,222.0133028006234,35267400
2021-03-08,NET,61.77000045776367,68.05000305175781,61.77000045776367,65.69000244140625,6720200
2021-03-08,NTAP,55.60923767089844,56.115664391213905,54.62303719789317,54.99619569084235,2147100
2021-03-08,ORCL,67.3863525390625,68.11475151431556,65.46262431310389,65.80815000955963,23300500
2021-03-08,SNPS,218.49000549316406,226.77000427246094,217.69000244140625,226.6300048828125,1305500
2021-03-09,MSFT,224.32583618164062,225.86113735770795,222.30116489353895,223.46223842117595,33080500
2021-03-09,NET,69.43000030517578,69.7300033569336,63.854000091552734,65.77999877929688,6089800
2021-03-09,NTAP,57.4039421081543,58.32795002927161,56.177854804719324,56.33777938296031,3685500
2021-03-09,ORCL,67.8345947265625,68.37622729100144,67.23693366396844,67.6104736092602,17296400
2021-03-09,SNPS,228.39999389648438,232.94000244140625,226.13999938964844,226.2899932861328,1390100
2021-03-10,MSFT,223.02085876464844,227.41564385006524,222.65622140139538,227.41564385006524,29746800
2021-03-10,NET,70.48999786376953,72.33999633789062,68.97000122070312,71.22000122070312,6062900
2021-03-10,NTAP,59.225311279296875,60.45139532382433,58.70999794146846,58.763303880389856,3985700
2021-03-10,ORCL,67.34898376464844,68.7497529243773,66.76999661374224,68.63768882671405,21378600
2021-03-10,SNPS,228.83999633789062,237.91000366210938,228.10000610351562,231.3800048828125,1331600
2021-03-11,MSFT,227.54034423828125,229.49783913564707,224.83437947593785,225.4581019231332,29907600
2021-03-11,NET,76.61000061035156,76.77999877929688,72.37999725341797,73.55999755859375,4746900
2021-03-11,NTAP,60.398094177246094,61.18883063354542,59.71396960724879,59.72285619059962,1701500
2021-03-11,ORCL,62.95058822631836,63.59493738711896,61.10156924934543,63.174709363784544,38095400
2021-03-11,SNPS,234.25999450683594,237.92999267578125,233.17999267578125,234.5,1059100
2021-03-12,MSFT,226.2161865234375,226.283362726676,223.79809211606153,224.54654746853438,22653700
2021-03-12,NET,76.30000305175781,76.33999633789062,72.04000091552734,73.7699966430664,3229000
2021-03-12,NTAP,60.0249137878418,60.362536066617,59.46518122138938,59.84722284631005,1073500
2021-03-12,ORCL,62.717124938964844,63.38015499940757,62.05408775383981,62.5303513922105,11606300
2021-03-12,SNPS,229.4499969482422,230.83999633789062,226.8000030517578,230.77000427246094,1342800
2021-03-15,MSFT,225.31417846679688,225.67881578579735,222.4354997800782,225.458121186163,26034900
2021-03-15,NET,75.1500015258789,76.1500015258789,73.83000183105469,76.0,2622200
2021-03-15,NTAP,61.126625061035156,61.1888175742635,59.55403228894246,60.09599852356474,1674400
2021-03-15,ORCL,63.2494010925293,63.296089123905595,62.474307099941484,62.52099513131778,8919600
2021-03-15,SNPS,234.8699951171875,235.0,228.02000427246094,229.47999572753906,858200
2021-03-16,MSFT,228.09690856933594,230.35186474160002,226.39848405501235,226.72473079014074,28092200
2021-03-16,NET,74.04000091552734,77.04000091552734,72.80000305175781,75.63999938964844,2949800
2021-03-16,NTAP,61.39316177368164,61.87293549722698,60.41584794207843,61.02000669263824,1458700
2021-03-16,ORCL,62.42762756347656,63.5669212593848,62.268875392651914,63.501552299358046,14512500
2021-03-16,SNPS,234.0500030517578,239.75,232.41000366210938,239.75,811300
2021-03-17,MSFT,227.45399475097656,228.90293907696545,223.79807512037002,226.5999873166399,29562100
2021-03-17,NET,74.81999969482422,75.75,70.76000213623047,71.94999694824219,2631200
2021-03-17,NTAP,63.223419189453125,63.312264680210596,60.76235774676485,61.348750187021764,1780800
2021-03-17,ORCL,61.83930969238281,62.42763035896843,61.7832811883316,62.38094231381995,11892400
2021-03-17,SNPS,235.61000061035156,237.35000610351562,228.22999572753906,230.92999267578125,1001500
2021-03-18,MSFT,221.38958740234375,224.71926031527957,221.01535975192502,223.15517351500054,34833000
2021-03-18,NET,70.41999816894531,73.8949966430664,69.3270034790039,73.81999969482422,3725000
2021-03-18,NTAP,62.46821594238281,63.99638279499156,62.15725333364882,62.29941154248521,1785300
2021-03-18,ORCL,62.324893951416016,62.5770364174962,61.717892491042086,62.07275861001699,13750300
2021-03-18,SNPS,227.38999938964844,233.44000244140625,227.14999389648438,231.4199981689453,1185100
2021-03-19,MSFT,221.03453063964844,223.06879203869224,220.07497116587825,221.6774337300686,46430700
2021-03-19,NET,71.69000244140625,72.0199966430664,69.58000183105469,71.08999633789062,6369600
2021-03-19,NTAP,62.334938049316406,63.525482296021366,62.103934397539675,62.44154990515562,2952400
2021-03-19,ORCL,61.876651763916016,62.40894381772039,61.59649505152164,62.3715891144224,30963600
2021-03-19,SNPS,227.86000061035156,230.77999877929688,225.5800018310547,227.42999267578125,1328100
2021-03-22,MSFT,226.4464874267578,227.31967558191016,220.83305760883877,220.95780504888268,30127000
2021-03-22,NET,72.76000213623047,74.05000305175781,71.37000274658203,72.0,1935400
2021-03-22,NTAP,62.67255783081055,63.1256785844524,61.579738784609724,62.3704750688908,986200
2021-03-22,ORCL,61.93269348144531,62.11945991313567,61.50312498881135,61.83931026560014,10263700
2021-03-22,SNPS,234.42999267578125,237.19000244140625,230.77999877929688,230.77999877929688,1013200
2021-03-23,MSFT,227.97215270996094,231.30182541849308,227.48278262536803,227.88579586710034,31638400
2021-03-23,NET,72.37000274658203,74.06500244140625,71.95999908447266,73.33000183105469,2121200
2021-03-23,NTAP,60.797882080078125,62.868014711074395,60.33588157669954,62.530392440841254,1263400
2021-03-23,ORCL,62.819828033447266,63.445510375256326,61.94201748803831,61.94201748803831,12390100
2021-03-23,SNPS,235.1300048828125,238.33999633789062,234.0800018310547,235.5,887000
2021-03-24,MSFT,225.93792724609375,228.37520237530592,225.80358947742405,228.2312742809165,25620100
2021-03-24,NET,67.83000183105469,75.0,67.80000305175781,75.0,3828800
2021-03-24,NTAP,60.975582122802734,62.24609216991681,60.78012477426467,61.508668570467975,1269300
2021-03-24,ORCL,62.40895462036133,62.95058722491407,62.32490474222199,62.67043046402613,11391100
2021-03-24,SNPS,233.0500030517578,238.82000732421875,233.00999450683594,237.3000030517578,817300
2021-03-25,MSFT,222.94407653808594,227.35805660601366,222.20522617954543,225.78437942941395,34061900
2021-03-25,NET,66.6500015258789,67.41999816894531,64.0199966430664,65.37000274658203,4097100
2021-03-25,NTAP,62.43266677856445,62.69032340855639,60.167076596456766,60.602424181661895,1891400
2021-03-25,ORCL,64.08988189697266,64.18327224550532,62.343593524471025,62.53035997216979,14844700
2021-03-25,SNPS,231.6699981689453,232.6999969482422,226.6999969482422,230.8699951171875,758100
2021-03-26,MSFT,226.91665649414062,227.13736575038837,222.18603456103727,222.18603456103727,25479900
2021-03-26,NET,67.56999969482422,68.91999816894531,64.75,67.81999969482422,2118200
2021-03-26,NTAP,66.41301727294922,66.49297618054564,62.61037335512119,62.61037335512119,1773700
2021-03-26,ORCL,65.60269927978516,65.71476339504166,63.76302102124286,64.0338372896016,12617000
2021-03-26,SNPS,242.75,243.22999572753906,229.3699951171875,231.22000122070312,1258400
2021-03-29,MSFT,225.72682189941406,227.22373264099474,222.50270082457934,227.02221866806568,25227500
2021-03-29,NET,65.62999725341797,67.91500091552734,64.91000366210938,67.18000030517578,2276600
2021-03-29,NTAP,64.32511901855469,67.15044904339392,63.90753775027546,66.04874325264295,2415400
2021-03-29,ORCL,66.42446899414062,67.54508856306977,65.5279776138054,65.56533231190438,15183700
2021-03-29,SNPS,240.4600067138672,243.14999389648438,237.61000061035156,241.72000122070312,1125600
2021-03-30,MSFT,222.47389221191406,224.39301135235166,221.75422253424998,224.08594526185743,24792000
2021-03-30,NET,65.80000305175781,66.24099731445312,63.25,64.7699966430664,3499700
2021-03-30,NTAP,64.1651840209961,64.1651840209961,63.178983630207284,63.85422146049409,1820800
